Day,Month,Year,S&P500,Open,High,Low,Change %
29,3,2018,5173.19,"5,173.19","5,173.19","5,173.19",1.38%
2,4,2018,5057.69,"5,057.69","5,057.69","5,057.69",-2.23%
3,4,2018,5121.7,"5,121.70","5,121.70","5,121.70",1.27%
4,4,2018,5181.31,"5,181.31","5,181.31","5,181.31",1.16%
5,4,2018,5217.62,"5,217.62","5,217.62","5,217.62",0.70%
6,4,2018,5103.35,"5,103.35","5,103.35","5,103.35",-2.19%
9,4,2018,5121.9,"5,121.90","5,121.90","5,121.90",0.36%
10,4,2018,5207.73,"5,207.73","5,207.73","5,207.73",1.68%
11,4,2018,5179.19,"5,179.19","5,179.19","5,179.19",-0.55%
12,4,2018,5222.54,"5,222.54","5,222.54","5,222.54",0.84%
13,4,2018,5207.57,"5,207.57","5,207.57","5,207.57",-0.29%
16,4,2018,5249.94,"5,249.94","5,249.94","5,249.94",0.81%
17,4,2018,5305.9,"5,305.90","5,305.90","5,305.90",1.07%
18,4,2018,5310.32,"5,310.32","5,310.32","5,310.32",0.08%
19,4,2018,5280.57,"5,280.57","5,280.57","5,280.57",-0.56%
20,4,2018,5235.75,"5,235.75","5,235.75","5,235.75",-0.85%
23,4,2018,5236.04,"5,236.04","5,236.04","5,236.04",0.01%
24,4,2018,5166.1,"5,166.10","5,166.10","5,166.10",-1.34%
25,4,2018,5175.59,"5,175.59","5,175.59","5,175.59",0.18%
26,4,2018,5229.61,"5,229.61","5,229.61","5,229.61",1.04%
27,4,2018,5235.73,"5,235.73","5,235.73","5,235.73",0.12%
30,4,2018,5193.04,"5,193.04","5,193.04","5,193.04",-0.82%
1,5,2018,5206.31,"5,206.31","5,206.31","5,206.31",0.26%
2,5,2018,5168.79,"5,168.79","5,168.79","5,168.79",-0.72%
3,5,2018,5157.7,"5,157.70","5,157.70","5,157.70",-0.21%
4,5,2018,5224.71,"5,224.71","5,224.71","5,224.71",1.30%
7,5,2018,5242.87,"5,242.87","5,242.87","5,242.87",0.35%
8,5,2018,5241.53,"5,241.53","5,241.53","5,241.53",-0.03%
9,5,2018,5292.9,"5,292.90","5,292.90","5,292.90",0.98%
10,5,2018,5343.7,"5,343.70","5,343.70","5,343.70",0.96%
11,5,2018,5354.69,"5,354.69","5,354.69","5,354.69",0.21%
14,5,2018,5359.66,"5,359.66","5,359.66","5,359.66",0.09%
15,5,2018,5323.23,"5,323.23","5,323.23","5,323.23",-0.68%
16,5,2018,5346.33,"5,346.33","5,346.33","5,346.33",0.43%
17,5,2018,5343.29,"5,343.29","5,343.29","5,343.29",-0.06%
18,5,2018,5329.66,"5,329.66","5,329.66","5,329.66",-0.26%
21,5,2018,5369.19,"5,369.19","5,369.19","5,369.19",0.74%
22,5,2018,5352.45,"5,352.45","5,352.45","5,352.45",-0.31%
23,5,2018,5369.99,"5,369.99","5,369.99","5,369.99",0.33%
24,5,2018,5359.32,"5,359.32","5,359.32","5,359.32",-0.20%
25,5,2018,5347.31,"5,347.31","5,347.31","5,347.31",-0.22%
29,5,2018,5285.7,"5,285.70","5,285.70","5,285.70",-1.15%
30,5,2018,5353.76,"5,353.76","5,353.76","5,353.76",1.29%
31,5,2018,5318.1,"5,318.10","5,318.10","5,318.10",-0.67%
1,6,2018,5376.29,"5,376.29","5,376.29","5,376.29",1.09%
4,6,2018,5400.5,"5,400.50","5,400.50","5,400.50",0.45%
5,6,2018,5404.62,"5,404.62","5,404.62","5,404.62",0.08%
6,6,2018,5451.09,"5,451.09","5,451.09","5,451.09",0.86%
7,6,2018,5448.18,"5,448.18","5,448.18","5,448.18",-0.05%
8,6,2018,5465.42,"5,465.42","5,465.42","5,465.42",0.32%
11,6,2018,5471.29,"5,471.29","5,471.29","5,471.29",0.11%
12,6,2018,5481.07,"5,481.07","5,481.07","5,481.07",0.18%
13,6,2018,5459.21,"5,459.21","5,459.21","5,459.21",-0.40%
14,6,2018,5474.37,"5,474.37","5,474.37","5,474.37",0.28%
15,6,2018,5469.37,"5,469.37","5,469.37","5,469.37",-0.09%
18,6,2018,5457.83,"5,457.83","5,457.83","5,457.83",-0.21%
19,6,2018,5436.13,"5,436.13","5,436.13","5,436.13",-0.40%
20,6,2018,5445.43,"5,445.43","5,445.43","5,445.43",0.17%
21,6,2018,5411.4,"5,411.40","5,411.40","5,411.40",-0.62%
22,6,2018,5421.63,"5,421.63","5,421.63","5,421.63",0.19%
25,6,2018,5347.23,"5,347.23","5,347.23","5,347.23",-1.37%
26,6,2018,5359.01,"5,359.01","5,359.01","5,359.01",0.22%
27,6,2018,5312.89,"5,312.89","5,312.89","5,312.89",-0.86%
28,6,2018,5346.44,"5,346.44","5,346.44","5,346.44",0.63%
29,6,2018,5350.83,"5,350.83","5,350.83","5,350.83",0.08%
2,7,2018,5367.49,"5,367.49","5,367.49","5,367.49",0.31%
3,7,2018,5340.93,"5,340.93","5,340.93","5,340.93",-0.49%
5,7,2018,5388.28,"5,388.28","5,388.28","5,388.28",0.89%
6,7,2018,5434.36,"5,434.36","5,434.36","5,434.36",0.86%
9,7,2018,5483.89,"5,483.89","5,483.89","5,483.89",0.91%
10,7,2018,5503.05,"5,503.05","5,503.05","5,503.05",0.35%
11,7,2018,5464.01,"5,464.01","5,464.01","5,464.01",-0.71%
12,7,2018,5512.36,"5,512.36","5,512.36","5,512.36",0.88%
13,7,2018,5518.33,"5,518.33","5,518.33","5,518.33",0.11%
16,7,2018,5512.92,"5,512.92","5,512.92","5,512.92",-0.10%
17,7,2018,5534.91,"5,534.91","5,534.91","5,534.91",0.40%
18,7,2018,5546.86,"5,546.86","5,546.86","5,546.86",0.22%
19,7,2018,5525.51,"5,525.51","5,525.51","5,525.51",-0.38%
20,7,2018,5520.5,"5,520.50","5,520.50","5,520.50",-0.09%
23,7,2018,5530.65,"5,530.65","5,530.65","5,530.65",0.18%
24,7,2018,5557.37,"5,557.37","5,557.37","5,557.37",0.48%
25,7,2018,5607.99,"5,607.99","5,607.99","5,607.99",0.91%
26,7,2018,5590.99,"5,590.99","5,590.99","5,590.99",-0.30%
27,7,2018,5554.31,"5,554.31","5,554.31","5,554.31",-0.66%
30,7,2018,5522.81,"5,522.81","5,522.81","5,522.81",-0.57%
31,7,2018,5549.96,"5,549.96","5,549.96","5,549.96",0.49%
1,8,2018,5544.19,"5,544.19","5,544.19","5,544.19",-0.10%
2,8,2018,5572.08,"5,572.08","5,572.08","5,572.08",0.50%
3,8,2018,5598.71,"5,598.71","5,598.71","5,598.71",0.48%
6,8,2018,5619.05,"5,619.05","5,619.05","5,619.05",0.36%
7,8,2018,5634.98,"5,634.98","5,634.98","5,634.98",0.28%
8,8,2018,5633.67,"5,633.67","5,633.67","5,633.67",-0.02%
9,8,2018,5627,"5,627.00","5,627.00","5,627.00",-0.12%
10,8,2018,5588.66,"5,588.66","5,588.66","5,588.66",-0.68%
13,8,2018,5566.36,"5,566.36","5,566.36","5,566.36",-0.40%
14,8,2018,5602.41,"5,602.41","5,602.41","5,602.41",0.65%
15,8,2018,5560.85,"5,560.85","5,560.85","5,560.85",-0.74%
16,8,2018,5606.56,"5,606.56","5,606.56","5,606.56",0.82%
17,8,2018,5625.66,"5,625.66","5,625.66","5,625.66",0.34%
20,8,2018,5639.53,"5,639.53","5,639.53","5,639.53",0.25%
21,8,2018,5651.39,"5,651.39","5,651.39","5,651.39",0.21%
22,8,2018,5649.31,"5,649.31","5,649.31","5,649.31",-0.04%
23,8,2018,5640.1,"5,640.10","5,640.10","5,640.10",-0.16%
24,8,2018,5675.12,"5,675.12","5,675.12","5,675.12",0.62%
27,8,2018,5719.3,"5,719.30","5,719.30","5,719.30",0.78%
28,8,2018,5720.89,"5,720.89","5,720.89","5,720.89",0.03%
29,8,2018,5754,"5,754.00","5,754.00","5,754.00",0.58%
30,8,2018,5729.45,"5,729.45","5,729.45","5,729.45",-0.43%
31,8,2018,5730.8,"5,730.80","5,730.80","5,730.80",0.02%
4,9,2018,5721.86,"5,721.86","5,721.86","5,721.86",-0.16%
5,9,2018,5705.86,"5,705.86","5,705.86","5,705.86",-0.28%
6,9,2018,5686.7,"5,686.70","5,686.70","5,686.70",-0.34%
7,9,2018,5674.58,"5,674.58","5,674.58","5,674.58",-0.21%
10,9,2018,5685.34,"5,685.34","5,685.34","5,685.34",0.19%
11,9,2018,5706.99,"5,706.99","5,706.99","5,706.99",0.38%
12,9,2018,5709.08,"5,709.08","5,709.08","5,709.08",0.04%
13,9,2018,5740.75,"5,740.75","5,740.75","5,740.75",0.55%
14,9,2018,5743.19,"5,743.19","5,743.19","5,743.19",0.04%
17,9,2018,5711.29,"5,711.29","5,711.29","5,711.29",-0.56%
18,9,2018,5742.18,"5,742.18","5,742.18","5,742.18",0.54%
19,9,2018,5749.39,"5,749.39","5,749.39","5,749.39",0.13%
20,9,2018,5794.72,"5,794.72","5,794.72","5,794.72",0.79%
21,9,2018,5792.72,"5,792.72","5,792.72","5,792.72",-0.03%
24,9,2018,5772.36,"5,772.36","5,772.36","5,772.36",-0.35%
25,9,2018,5765.25,"5,765.25","5,765.25","5,765.25",-0.12%
26,9,2018,5746.27,"5,746.27","5,746.27","5,746.27",-0.33%
27,9,2018,5763.22,"5,763.22","5,763.22","5,763.22",0.30%
28,9,2018,5763.42,"5,763.42","5,763.42","5,763.42",0.00%
1,10,2018,5784.45,"5,784.45","5,784.45","5,784.45",0.36%
2,10,2018,5782.37,"5,782.37","5,782.37","5,782.37",-0.04%
3,10,2018,5786.48,"5,786.48","5,786.48","5,786.48",0.07%
4,10,2018,5740.56,"5,740.56","5,740.56","5,740.56",-0.79%
5,10,2018,5708.9,"5,708.90","5,708.90","5,708.90",-0.55%
8,10,2018,5706.66,"5,706.66","5,706.66","5,706.66",-0.04%
9,10,2018,5700.23,"5,700.23","5,700.23","5,700.23",-0.11%
10,10,2018,5512.94,"5,512.94","5,512.94","5,512.94",-3.29%
11,10,2018,5399.54,"5,399.54","5,399.54","5,399.54",-2.06%
12,10,2018,5476.83,"5,476.83","5,476.83","5,476.83",1.43%
15,10,2018,5444.61,"5,444.61","5,444.61","5,444.61",-0.59%
16,10,2018,5561.8,"5,561.80","5,561.80","5,561.80",2.15%
17,10,2018,5560.62,"5,560.62","5,560.62","5,560.62",-0.02%
18,10,2018,5481.13,"5,481.13","5,481.13","5,481.13",-1.43%
19,10,2018,5479.3,"5,479.30","5,479.30","5,479.30",-0.03%
22,10,2018,5455.88,"5,455.88","5,455.88","5,455.88",-0.43%
23,10,2018,5426.08,"5,426.08","5,426.08","5,426.08",-0.55%
24,10,2018,5258.61,"5,258.61","5,258.61","5,258.61",-3.09%
25,10,2018,5356.54,"5,356.54","5,356.54","5,356.54",1.86%
26,10,2018,5263.74,"5,263.74","5,263.74","5,263.74",-1.73%
29,10,2018,5229.28,"5,229.28","5,229.28","5,229.28",-0.65%
30,10,2018,5311.67,"5,311.67","5,311.67","5,311.67",1.58%
31,10,2018,5369.49,"5,369.49","5,369.49","5,369.49",1.09%
1,11,2018,5426.33,"5,426.33","5,426.33","5,426.33",1.06%
2,11,2018,5392.53,"5,392.53","5,392.53","5,392.53",-0.62%
5,11,2018,5422.88,"5,422.88","5,422.88","5,422.88",0.56%
6,11,2018,5457.25,"5,457.25","5,457.25","5,457.25",0.63%
7,11,2018,5573.06,"5,573.06","5,573.06","5,573.06",2.12%
8,11,2018,5562,"5,562.00","5,562.00","5,562.00",-0.20%
9,11,2018,5511.79,"5,511.79","5,511.79","5,511.79",-0.90%
12,11,2018,5403.19,"5,403.19","5,403.19","5,403.19",-1.97%
13,11,2018,5395.37,"5,395.37","5,395.37","5,395.37",-0.14%
14,11,2018,5355.94,"5,355.94","5,355.94","5,355.94",-0.73%
15,11,2018,5414.43,"5,414.43","5,414.43","5,414.43",1.09%
16,11,2018,5426.86,"5,426.86","5,426.86","5,426.86",0.23%
19,11,2018,5336.7,"5,336.70","5,336.70","5,336.70",-1.66%
20,11,2018,5240.23,"5,240.23","5,240.23","5,240.23",-1.81%
21,11,2018,5256.61,"5,256.61","5,256.61","5,256.61",0.31%
23,11,2018,5222.43,"5,222.43","5,222.43","5,222.43",-0.65%
26,11,2018,5304.17,"5,304.17","5,304.17","5,304.17",1.57%
27,11,2018,5321.52,"5,321.52","5,321.52","5,321.52",0.33%
28,11,2018,5444.12,"5,444.12","5,444.12","5,444.12",2.30%
29,11,2018,5433.49,"5,433.49","5,433.49","5,433.49",-0.20%
30,11,2018,5478.91,"5,478.91","5,478.91","5,478.91",0.84%
3,12,2018,5538.86,"5,538.86","5,538.86","5,538.86",1.09%
4,12,2018,5359.91,"5,359.91","5,359.91","5,359.91",-3.23%
6,12,2018,5353.43,"5,353.43","5,353.43","5,353.43",-0.12%
7,12,2018,5229.44,"5,229.44","5,229.44","5,229.44",-2.32%
10,12,2018,5238.7,"5,238.70","5,238.70","5,238.70",0.18%
11,12,2018,5237.1,"5,237.10","5,237.10","5,237.10",-0.03%
12,12,2018,5265.53,"5,265.53","5,265.53","5,265.53",0.54%
13,12,2018,5265.46,"5,265.46","5,265.46","5,265.46",0.00%
14,12,2018,5165.6,"5,165.60","5,165.60","5,165.60",-1.90%
17,12,2018,5058.58,"5,058.58","5,058.58","5,058.58",-2.07%
18,12,2018,5059.34,"5,059.34","5,059.34","5,059.34",0.02%
19,12,2018,4981.92,"4,981.92","4,981.92","4,981.92",-1.53%
20,12,2018,4903.46,"4,903.46","4,903.46","4,903.46",-1.57%
21,12,2018,4802.51,"4,802.51","4,802.51","4,802.51",-2.06%
24,12,2018,4672.66,"4,672.66","4,672.66","4,672.66",-2.70%
26,12,2018,4904.49,"4,904.49","4,904.49","4,904.49",4.96%
27,12,2018,4946.94,"4,946.94","4,946.94","4,946.94",0.87%
28,12,2018,4941.61,"4,941.61","4,941.61","4,941.61",-0.11%
31,12,2018,4984.22,"4,984.22","4,984.22","4,984.22",0.86%
2,1,2019,4990.56,"4,990.56","4,990.56","4,990.56",0.13%
3,1,2019,4868.3,"4,868.30","4,868.30","4,868.30",-2.45%
4,1,2019,5035.45,"5,035.45","5,035.45","5,035.45",3.43%
7,1,2019,5070.76,"5,070.76","5,070.76","5,070.76",0.70%
8,1,2019,5120.04,"5,120.04","5,120.04","5,120.04",0.97%
9,1,2019,5142.66,"5,142.66","5,142.66","5,142.66",0.44%
10,1,2019,5165.9,"5,165.90","5,165.90","5,165.90",0.45%
11,1,2019,5165.15,"5,165.15","5,165.15","5,165.15",-0.01%
14,1,2019,5138.58,"5,138.58","5,138.58","5,138.58",-0.51%
15,1,2019,5193.78,"5,193.78","5,193.78","5,193.78",1.07%
16,1,2019,5205.45,"5,205.45","5,205.45","5,205.45",0.22%
17,1,2019,5245.48,"5,245.48","5,245.48","5,245.48",0.77%
18,1,2019,5314.78,"5,314.78","5,314.78","5,314.78",1.32%
22,1,2019,5239.75,"5,239.75","5,239.75","5,239.75",-1.41%
23,1,2019,5251.29,"5,251.29","5,251.29","5,251.29",0.22%
24,1,2019,5258.69,"5,258.69","5,258.69","5,258.69",0.14%
25,1,2019,5303.51,"5,303.51","5,303.51","5,303.51",0.85%
28,1,2019,5261.88,"5,261.88","5,261.88","5,261.88",-0.78%
29,1,2019,5254.31,"5,254.31","5,254.31","5,254.31",-0.14%
30,1,2019,5336.6,"5,336.60","5,336.60","5,336.60",1.57%
31,1,2019,5383.63,"5,383.63","5,383.63","5,383.63",0.88%
1,2,2019,5389.19,"5,389.19","5,389.19","5,389.19",0.10%
4,2,2019,5425.8,"5,425.80","5,425.80","5,425.80",0.68%
5,2,2019,5451.4,"5,451.40","5,451.40","5,451.40",0.47%
6,2,2019,5439.8,"5,439.80","5,439.80","5,439.80",-0.21%
7,2,2019,5389.69,"5,389.69","5,389.69","5,389.69",-0.92%
8,2,2019,5395.12,"5,395.12","5,395.12","5,395.12",0.10%
11,2,2019,5399,"5,399.00","5,399.00","5,399.00",0.07%
12,2,2019,5468.98,"5,468.98","5,468.98","5,468.98",1.30%
13,2,2019,5485.97,"5,485.97","5,485.97","5,485.97",0.31%
14,2,2019,5473.33,"5,473.33","5,473.33","5,473.33",-0.23%
15,2,2019,5533.27,"5,533.27","5,533.27","5,533.27",1.10%
19,2,2019,5541.98,"5,541.98","5,541.98","5,541.98",0.16%
20,2,2019,5552.9,"5,552.90","5,552.90","5,552.90",0.20%
21,2,2019,5533.8,"5,533.80","5,533.80","5,533.80",-0.34%
22,2,2019,5569.45,"5,569.45","5,569.45","5,569.45",0.64%
25,2,2019,5577.09,"5,577.09","5,577.09","5,577.09",0.14%
26,2,2019,5572.74,"5,572.74","5,572.74","5,572.74",-0.08%
27,2,2019,5570.57,"5,570.57","5,570.57","5,570.57",-0.04%
28,2,2019,5556.49,"5,556.49","5,556.49","5,556.49",-0.25%
1,3,2019,5595.11,"5,595.11","5,595.11","5,595.11",0.70%
4,3,2019,5573.53,"5,573.53","5,573.53","5,573.53",-0.39%
5,3,2019,5567.4,"5,567.40","5,567.40","5,567.40",-0.11%
6,3,2019,5531.34,"5,531.34","5,531.34","5,531.34",-0.65%
7,3,2019,5487.56,"5,487.56","5,487.56","5,487.56",-0.79%
8,3,2019,5476.39,"5,476.39","5,476.39","5,476.39",-0.20%
11,3,2019,5556.77,"5,556.77","5,556.77","5,556.77",1.47%
12,3,2019,5573.44,"5,573.44","5,573.44","5,573.44",0.30%
13,3,2019,5612.56,"5,612.56","5,612.56","5,612.56",0.70%
14,3,2019,5609.58,"5,609.58","5,609.58","5,609.58",-0.05%
15,3,2019,5637.77,"5,637.77","5,637.77","5,637.77",0.50%
18,3,2019,5658.73,"5,658.73","5,658.73","5,658.73",0.37%
19,3,2019,5658.15,"5,658.15","5,658.15","5,658.15",-0.01%
20,3,2019,5641.74,"5,641.74","5,641.74","5,641.74",-0.29%
21,3,2019,5703.28,"5,703.28","5,703.28","5,703.28",1.09%
22,3,2019,5595.5,"5,595.50","5,595.50","5,595.50",-1.89%
25,3,2019,5591.23,"5,591.23","5,591.23","5,591.23",-0.08%
26,3,2019,5631.39,"5,631.39","5,631.39","5,631.39",0.72%
27,3,2019,5605.32,"5,605.32","5,605.32","5,605.32",-0.46%
28,3,2019,5626.32,"5,626.32","5,626.32","5,626.32",0.37%
29,3,2019,5664.46,"5,664.46","5,664.46","5,664.46",0.68%
1,4,2019,5730.04,"5,730.04","5,730.04","5,730.04",1.16%
2,4,2019,5730.35,"5,730.35","5,730.35","5,730.35",0.01%
3,4,2019,5742.67,"5,742.67","5,742.67","5,742.67",0.21%
4,4,2019,5755.96,"5,755.96","5,755.96","5,755.96",0.23%
5,4,2019,5782.7,"5,782.70","5,782.70","5,782.70",0.46%
8,4,2019,5788.86,"5,788.86","5,788.86","5,788.86",0.11%
9,4,2019,5755.49,"5,755.49","5,755.49","5,755.49",-0.58%
10,4,2019,5775.99,"5,775.99","5,775.99","5,775.99",0.36%
11,4,2019,5776.28,"5,776.28","5,776.28","5,776.28",0.01%
12,4,2019,5815.04,"5,815.04","5,815.04","5,815.04",0.67%
15,4,2019,5811.51,"5,811.51","5,811.51","5,811.51",-0.06%
16,4,2019,5814.46,"5,814.46","5,814.46","5,814.46",0.05%
17,4,2019,5801.83,"5,801.83","5,801.83","5,801.83",-0.22%
18,4,2019,5811.13,"5,811.13","5,811.13","5,811.13",0.16%
22,4,2019,5817.16,"5,817.16","5,817.16","5,817.16",0.10%
23,4,2019,5868.88,"5,868.88","5,868.88","5,868.88",0.89%
24,4,2019,5856.03,"5,856.03","5,856.03","5,856.03",-0.22%
25,4,2019,5853.87,"5,853.87","5,853.87","5,853.87",-0.04%
26,4,2019,5881.48,"5,881.48","5,881.48","5,881.48",0.47%
29,4,2019,5888.05,"5,888.05","5,888.05","5,888.05",0.11%
30,4,2019,5893.81,"5,893.81","5,893.81","5,893.81",0.10%
1,5,2019,5849.65,"5,849.65","5,849.65","5,849.65",-0.75%
2,5,2019,5837.46,"5,837.46","5,837.46","5,837.46",-0.21%
3,5,2019,5894.3,"5,894.30","5,894.30","5,894.30",0.97%
6,5,2019,5868.45,"5,868.45","5,868.45","5,868.45",-0.44%
7,5,2019,5771.59,"5,771.59","5,771.59","5,771.59",-1.65%
8,5,2019,5762.48,"5,762.48","5,762.48","5,762.48",-0.16%
9,5,2019,5747.08,"5,747.08","5,747.08","5,747.08",-0.27%
10,5,2019,5770.44,"5,770.44","5,770.44","5,770.44",0.41%
13,5,2019,5631.41,"5,631.41","5,631.41","5,631.41",-2.41%
14,5,2019,5677.2,"5,677.20","5,677.20","5,677.20",0.81%
15,5,2019,5711.49,"5,711.49","5,711.49","5,711.49",0.60%
16,5,2019,5763.95,"5,763.95","5,763.95","5,763.95",0.92%
17,5,2019,5730.89,"5,730.89","5,730.89","5,730.89",-0.57%
20,5,2019,5692.3,"5,692.30","5,692.30","5,692.30",-0.67%
21,5,2019,5740.81,"5,740.81","5,740.81","5,740.81",0.85%
22,5,2019,5724.71,"5,724.71","5,724.71","5,724.71",-0.28%
23,5,2019,5657.1,"5,657.10","5,657.10","5,657.10",-1.18%
24,5,2019,5665.6,"5,665.60","5,665.60","5,665.60",0.15%
28,5,2019,5618.18,"5,618.18","5,618.18","5,618.18",-0.84%
29,5,2019,5579.51,"5,579.51","5,579.51","5,579.51",-0.69%
30,5,2019,5591.97,"5,591.97","5,591.97","5,591.97",0.22%
31,5,2019,5519.27,"5,519.27","5,519.27","5,519.27",-1.30%
3,6,2019,5504.05,"5,504.05","5,504.05","5,504.05",-0.28%
4,6,2019,5622.31,"5,622.31","5,622.31","5,622.31",2.15%
5,6,2019,5668.89,"5,668.89","5,668.89","5,668.89",0.83%
6,6,2019,5705.22,"5,705.22","5,705.22","5,705.22",0.64%
7,6,2019,5765.66,"5,765.66","5,765.66","5,765.66",1.06%
10,6,2019,5792.56,"5,792.56","5,792.56","5,792.56",0.47%
11,6,2019,5790.83,"5,790.83","5,790.83","5,790.83",-0.03%
12,6,2019,5779.12,"5,779.12","5,779.12","5,779.12",-0.20%
13,6,2019,5804.53,"5,804.53","5,804.53","5,804.53",0.44%
14,6,2019,5795.96,"5,795.96","5,795.96","5,795.96",-0.15%
17,6,2019,5801.4,"5,801.40","5,801.40","5,801.40",0.09%
18,6,2019,5857.95,"5,857.95","5,857.95","5,857.95",0.97%
19,6,2019,5875.45,"5,875.45","5,875.45","5,875.45",0.30%
20,6,2019,5931.66,"5,931.66","5,931.66","5,931.66",0.96%
21,6,2019,5924.54,"5,924.54","5,924.54","5,924.54",-0.12%
24,6,2019,5914.29,"5,914.29","5,914.29","5,914.29",-0.17%
25,6,2019,5858.13,"5,858.13","5,858.13","5,858.13",-0.95%
26,6,2019,5850.9,"5,850.90","5,850.90","5,850.90",-0.12%
27,6,2019,5874.15,"5,874.15","5,874.15","5,874.15",0.40%
28,6,2019,5908.25,"5,908.25","5,908.25","5,908.25",0.58%
1,7,2019,5953.63,"5,953.63","5,953.63","5,953.63",0.77%
2,7,2019,5971.29,"5,971.29","5,971.29","5,971.29",0.30%
3,7,2019,6018.54,"6,018.54","6,018.54","6,018.54",0.79%
5,7,2019,6008.31,"6,008.31","6,008.31","6,008.31",-0.17%
8,7,2019,5979.34,"5,979.34","5,979.34","5,979.34",-0.48%
9,7,2019,5988.48,"5,988.48","5,988.48","5,988.48",0.15%
10,7,2019,6015.56,"6,015.56","6,015.56","6,015.56",0.45%
11,7,2019,6029.33,"6,029.33","6,029.33","6,029.33",0.23%
12,7,2019,6057.77,"6,057.77","6,057.77","6,057.77",0.47%
15,7,2019,6058.83,"6,058.83","6,058.83","6,058.83",0.02%
16,7,2019,6038.4,"6,038.40","6,038.40","6,038.40",-0.34%
17,7,2019,5999.05,"5,999.05","5,999.05","5,999.05",-0.65%
18,7,2019,6021.15,"6,021.15","6,021.15","6,021.15",0.37%
19,7,2019,5984.2,"5,984.20","5,984.20","5,984.20",-0.61%
22,7,2019,6001.28,"6,001.28","6,001.28","6,001.28",0.29%
23,7,2019,6042.48,"6,042.48","6,042.48","6,042.48",0.69%
24,7,2019,6071.05,"6,071.05","6,071.05","6,071.05",0.47%
25,7,2019,6039.13,"6,039.13","6,039.13","6,039.13",-0.53%
26,7,2019,6083.82,"6,083.82","6,083.82","6,083.82",0.74%
29,7,2019,6074.01,"6,074.01","6,074.01","6,074.01",-0.16%
30,7,2019,6058.96,"6,058.96","6,058.96","6,058.96",-0.25%
31,7,2019,5993.17,"5,993.17","5,993.17","5,993.17",-1.09%
1,8,2019,5939.83,"5,939.83","5,939.83","5,939.83",-0.89%
2,8,2019,5897.1,"5,897.10","5,897.10","5,897.10",-0.72%
5,8,2019,5721.8,"5,721.80","5,721.80","5,721.80",-2.97%
6,8,2019,5796.72,"5,796.72","5,796.72","5,796.72",1.31%
7,8,2019,5801.32,"5,801.32","5,801.32","5,801.32",0.08%
8,8,2019,5911.66,"5,911.66","5,911.66","5,911.66",1.90%
9,8,2019,5873.47,"5,873.47","5,873.47","5,873.47",-0.65%
12,8,2019,5804.25,"5,804.25","5,804.25","5,804.25",-1.18%
13,8,2019,5890.16,"5,890.16","5,890.16","5,890.16",1.48%
14,8,2019,5719.3,"5,719.30","5,719.30","5,719.30",-2.90%
15,8,2019,5734.49,"5,734.49","5,734.49","5,734.49",0.27%
16,8,2019,5818.17,"5,818.17","5,818.17","5,818.17",1.46%
19,8,2019,5888.93,"5,888.93","5,888.93","5,888.93",1.22%
20,8,2019,5842.76,"5,842.76","5,842.76","5,842.76",-0.78%
21,8,2019,5891.19,"5,891.19","5,891.19","5,891.19",0.83%
22,8,2019,5888.37,"5,888.37","5,888.37","5,888.37",-0.05%
23,8,2019,5735.63,"5,735.63","5,735.63","5,735.63",-2.59%
26,8,2019,5799.34,"5,799.34","5,799.34","5,799.34",1.11%
27,8,2019,5780.79,"5,780.79","5,780.79","5,780.79",-0.32%
28,8,2019,5818.84,"5,818.84","5,818.84","5,818.84",0.66%
29,8,2019,5893.65,"5,893.65","5,893.65","5,893.65",1.29%
30,8,2019,5898.23,"5,898.23","5,898.23","5,898.23",0.08%
3,9,2019,5857.95,"5,857.95","5,857.95","5,857.95",-0.68%
4,9,2019,5921.96,"5,921.96","5,921.96","5,921.96",1.09%
5,9,2019,6000.38,"6,000.38","6,000.38","6,000.38",1.32%
6,9,2019,6006.07,"6,006.07","6,006.07","6,006.07",0.09%
9,9,2019,6005.99,"6,005.99","6,005.99","6,005.99",0.00%
10,9,2019,6008.12,"6,008.12","6,008.12","6,008.12",0.04%
11,9,2019,6051.87,"6,051.87","6,051.87","6,051.87",0.73%
12,9,2019,6070.23,"6,070.23","6,070.23","6,070.23",0.30%
13,9,2019,6067.5,"6,067.50","6,067.50","6,067.50",-0.04%
16,9,2019,6048.67,"6,048.67","6,048.67","6,048.67",-0.31%
17,9,2019,6064.31,"6,064.31","6,064.31","6,064.31",0.26%
18,9,2019,6066.42,"6,066.42","6,066.42","6,066.42",0.03%
19,9,2019,6066.9,"6,066.90","6,066.90","6,066.90",0.01%
20,9,2019,6037.5,"6,037.50","6,037.50","6,037.50",-0.48%
23,9,2019,6036.9,"6,036.90","6,036.90","6,036.90",-0.01%
24,9,2019,5986.58,"5,986.58","5,986.58","5,986.58",-0.83%
25,9,2019,6023.46,"6,023.46","6,023.46","6,023.46",0.62%
26,9,2019,6009.19,"6,009.19","6,009.19","6,009.19",-0.24%
27,9,2019,5978.11,"5,978.11","5,978.11","5,978.11",-0.52%
30,9,2019,6008.59,"6,008.59","6,008.59","6,008.59",0.51%
1,10,2019,5935.2,"5,935.20","5,935.20","5,935.20",-1.22%
2,10,2019,5828.93,"5,828.93","5,828.93","5,828.93",-1.79%
3,10,2019,5876.86,"5,876.86","5,876.86","5,876.86",0.82%
4,10,2019,5960.43,"5,960.43","5,960.43","5,960.43",1.42%
